=== Power OFF Transition Analysis ===

ON State Median Voltage: 62056
ON State Standard Deviation: 479.1
Voltage Range: 889 to 62827
Transition detected at: 5.56 seconds

Raw Data:
Timestamp,Elapsed,Voltage
2025-05-16 17:31:02.590,204.61,889
2025-05-16 17:31:02.698,204.72,889
2025-05-16 17:31:02.806,204.83,889
2025-05-16 17:31:02.914,204.94,889
2025-05-16 17:31:03.016,205.04,889
2025-05-16 17:31:03.118,205.14,889
2025-05-16 17:31:03.220,205.24,889
2025-05-16 17:31:03.322,205.35,889
2025-05-16 17:31:03.430,205.45,889
2025-05-16 17:31:03.538,205.56,889
2025-05-16 17:31:03.646,205.67,889
2025-05-16 17:31:03.754,205.78,889
2025-05-16 17:31:03.862,205.89,889
2025-05-16 17:31:03.970,205.99,889
